ymd,session_id,tracking_id,platform,is_app,is_repeater,traffic_type,country_name,agent_id,clickouts,bookings,session_duration,entry_page,total_ctp,arrival_day,departure_day
20180429,2.01804E+18,ZPOVP3N3CF,DE,0,0,2,Germany,18,1,0,108,2100,0,20180703,20180706
20180421,2.01804E+18,TYHYHN2WK5,NL,0,0,2,Netherlands,2,0,0,45,2100,1,\N,\N
20180421,2.01804E+18,8KLMR20685,US,0,0,2,United States,16,0,0,4,2106,0,\N,\N
20180417,2.01804E+18,62ZEX3SM5X,PH,0,1,2,Philippines,4,1,0,193,2100,0,20180519,20180521
20180309,2.01803E+18,COR8VFSXSE,CA,0,0,2,Canada,4,2,0,2248,2321,0,20180329,20180402
20180313,2.01803E+18,7UF5SFJPY4,DE,0,1,2,Turkey,14,0,0,1,2100,0,\N,\N
20180318,2.01803E+18,E01040GOUY,FR,0,0,2,France,20,1,0,513,2113,24,20180318,20180320
20180330,2.01803E+18,ES0LGRXHWZ,DK,0,0,2,Denmark,2,2,0,2180,2100,2,20180711,20180718
20180308,2.01803E+18,695Q2P9DE3,UK,0,1,2,United Kingdom,12,1,0,121,2100,0,20180615,20180617
20180426,2.01804E+18,M964TKSGJW,US,0,0,2,United States,2,0,0,110,2100,0,\N,\N
20180304,2.01803E+18,NSBXA6LUKJ,CA,0,1,2,Canada,28,0,0,13,2100,0,\N,\N
20180310,2.01803E+18,QMELI5HWQT,US,0,0,2,United States,2,0,0,903,2100,84,\N,\N
20180321,2.01803E+18,MXQ1RQMQ40,PT,0,1,2,Portugal,14,0,0,2024,2100,93,\N,\N
20180303,2.01803E+18,3MLPH9LL01,AU,0,1,2,Australia,16,0,0,14,2100,0,\N,\N
20180315,2.01803E+18,5867JSQM6V,US,0,1,2,United States,2,2,0,2314,2100,70,20180317,20180318
20180326,2.01803E+18,O4S3ZDPM5M,ES,0,0,2,Mexico,18,0,0,24,2100,0,\N,\N
20180305,2.01803E+18,BHH9VL8657,UK,0,0,2,United Kingdom,2,0,0,71,2100,0,\N,\N
20180404,2.01804E+18,2WXWS1MVW2,TR,0,0,2,Turkey,20,0,0,85,2100,14,\N,\N
20180412,2.01804E+18,M5DBOVB7A0,US,0,0,2,United States,24,1,0,35,2100,0,20180428,20180430
20180428,2.01804E+18,GUZYOBO66Z,BR,0,1,2,Brazil,20,0,0,1388,2106,0,\N,\N
20180424,2.01804E+18,9T6SK2F9V3,TR,0,1,2,Turkey,18,1,0,198,2100,0,20180730,20180806
20180330,2.01803E+18,89A7QZGTLP,DE,0,1,10,Germany,18,0,0,3,2116,0,\N,\N
20180321,2.01803E+18,WSFR92XWP0,US,0,1,10,United States,16,1,0,176,2116,0,20180408,20180409
20180304,2.01803E+18,SRK5VU75F6,IT,0,0,2,Italy,20,0,0,0,2142,2,\N,\N
20180417,2.01804E+18,00QRVWLPB7,UK,0,0,2,United Kingdom,20,0,0,33,2100,0,\N,\N
20180410,2.01804E+18,CVLJNZKDJI,US,0,0,2,United States,20,0,0,61,2100,0,\N,\N
20180306,2.01803E+18,Q8HVUSAM18,BE,0,1,2,Belgium,4,0,0,14,2114,0,\N,\N
20180304,2.01803E+18,VW15Q0782E,MX,0,1,10,Mexico,18,0,0,276,2116,21,\N,\N
20180326,2.01803E+18,XRLOVF3O11,MX,0,1,2,Mexico,18,0,0,38,2100,0,\N,\N
20180331,2.01803E+18,Z35EV1CTCG,US,0,0,2,United States,2,1,0,374,2464,12,20180428,20180429
20180312,2.01803E+18,SVC8G92RP7,US,0,1,2,United States,2,0,0,2678,2100,34,\N,\N
20180430,2.01804E+18,XY3CRW2YGC,UK,0,1,2,Europe,2,0,0,0,2100,0,\N,\N
20180402,2.01804E+18,9WUQDZ8JUS,UK,0,0,2,United Kingdom,20,0,0,22,2100,0,\N,\N
20180418,2.01804E+18,E565N078RT,ZA,0,1,2,South Africa,12,2,0,312,2100,1,20180427,20180429
20180316,2.01803E+18,6I3C80AHO1,AR,0,1,2,Argentina,20,1,0,274,2100,13,20180423,20180429
20180420,2.01804E+18,NBU849ZFEF,US,0,0,2,Brazil,20,0,0,1743,2106,0,\N,\N
20180326,2.01803E+18,IJW2APXLT7,MX,0,1,2,Mexico,20,0,0,13,2106,0,\N,\N
20180313,2.01803E+18,H4FORH9IL1,PH,0,0,2,Philippines,20,0,0,220,2100,0,\N,\N
20180311,2.01803E+18,EJ2BJ8UJLK,BR,0,1,2,Brazil,20,0,0,111,2100,0,\N,\N
20180305,2.01803E+18,K49296WTUP,CH,0,0,2,Switzerland,20,0,0,0,2317,0,\N,\N
20180310,2.01803E+18,WDOC6DI3P5,HK,0,0,2,Hong Kong,20,6,0,357,2100,0,20180716,20180721
20180305,2.01803E+18,CIRKQ2550Y,US,0,0,2,United States,18,0,0,2,2106,0,\N,\N
20180421,2.01804E+18,G1MOUUHGKZ,CO,0,0,2,Colombia,16,0,0,406,2358,0,\N,\N
20180315,2.01803E+18,7FIDF2VLQB,US,0,0,2,United States,20,0,0,93,2100,0,\N,\N
20180401,2.01804E+18,FVHXM2I8G3,MX,0,0,2,Mexico,20,0,0,0,2142,9,\N,\N
20180421,2.01804E+18,QO3TUIOKCG,ES,0,0,2,Spain,20,0,0,1084,2317,0,\N,\N
20180402,2.01804E+18,28IOI8MFK5,TR,0,0,2,Turkey,18,2,0,186,2100,0,20180704,20180708
20180404,2.01804E+18,1U8PS84KTF,MY,0,1,2,Malaysia,2,1,0,70,2100,0,20180407,20180408
20180405,2.01804E+18,0FJWPM82G0,PT,0,0,2,Portugal,18,0,0,172,2100,0,\N,\N
20180416,2.01804E+18,C947LCWOFL,PL,0,1,2,Poland,26,0,0,6,2100,0,\N,\N
20180329,2.01803E+18,J4O5SNT1Y5,US,0,0,2,United States,2,0,0,32,2284,0,\N,\N
20180324,2.01803E+18,M4HALX1ZB3,ES,0,0,2,Spain,20,0,0,746,2106,0,\N,\N
20180427,2.01804E+18,90VZ8A2JYO,HU,0,0,2,Hungary,2,3,0,730,2100,0,20180511,20180512
20180327,2.01803E+18,QQMQSOB66X,UK,0,0,2,United Kingdom,20,0,0,166,2100,0,\N,\N
20180313,2.01803E+18,SSIJJ7PSEH,US,0,1,2,United States,18,0,0,2,2100,0,\N,\N
20180423,2.01804E+18,G9H225Y2E0,MX,0,0,2,Mexico,20,0,0,697,2460,0,\N,\N
20180411,2.01804E+18,I5KDFJ6ISI,IE,0,0,2,Ireland,20,0,0,245,2317,0,\N,\N
20180319,2.01803E+18,VTO6NOIZWA,AU,0,1,2,Australia,20,0,0,3,2100,0,\N,\N
20180307,2.01803E+18,P3MNI1XX59,NL,0,1,2,Netherlands,26,0,0,127,2111,0,\N,\N
20180424,2.01804E+18,TN82QD817E,UK,0,0,2,United Kingdom,16,1,0,267,2100,2,20180604,20180606
20180314,2.01803E+18,R2HNTU81J9,AU,0,1,2,Australia,16,1,0,1441,2100,0,20180321,20180322
20180309,2.01803E+18,011754CVHF,PL,0,0,2,Poland,18,1,0,108,2100,0,20180310,20180311
20180330,2.01803E+18,027NZBWA6E,AT,0,0,2,Austria,16,1,0,154,2100,0,20180423,20180428
20180324,2.01803E+18,0SD05622J8,IN,0,0,2,India,20,0,0,0,2100,0,\N,\N
20180421,2.01804E+18,60NANHO80D,TW,0,0,2,Taiwan,18,0,0,119,2100,3,\N,\N
20180401,2.01804E+18,34D7Y6RLSS,CH,0,0,2,Switzerland,14,0,0,528,2100,107,\N,\N
20180408,2.01804E+18,9ND2OJ8LZ2,US,0,0,2,Brazil,20,0,0,127,2100,0,\N,\N
20180416,2.01804E+18,SY7KKCUH51,FR,0,0,2,France,2,4,0,2197,2252,9,20180421,20180425
20180426,2.01804E+18,6WB2L9R78G,ES,0,0,2,Spain,4,0,0,4,2100,0,\N,\N
20180409,2.01804E+18,IG144QE4UX,JP,0,0,2,Japan,20,1,0,291,2100,0,20180429,20180430
20180311,2.01803E+18,AXVO84YE74,IT,0,0,10,Italy,2,1,0,99,2116,0,20180418,20180422
20180406,2.01804E+18,GX6Z3O6MET,ID,0,1,2,Indonesia,20,0,0,23,2116,0,\N,\N
20180415,2.01804E+18,A27XM3SQ6O,MY,0,0,2,Malaysia,18,1,0,238,2100,0,20180616,20180618
20180402,2.01804E+18,006I7FNO95,US,0,0,2,United States,2,0,0,57,2471,0,\N,\N
20180416,2.01804E+18,383V7S067U,MX,0,0,2,Mexico,20,1,0,173,2100,0,20181229,20190101
20180429,2.01804E+18,553V90CW27,BE,0,0,2,Belgium,12,2,0,309,2100,0,20180701,20180702
20180424,2.01804E+18,WAHGW5TWHY,DE,0,1,2,Germany,16,0,0,141,2100,2,\N,\N
20180428,2.01804E+18,WAAFQNKU44,CA,0,0,2,Jamaica,28,0,0,284,2100,0,\N,\N
20180422,2.01804E+18,95DL3JQH0T,MX,0,0,2,Mexico,20,0,0,71,2313,5,\N,\N
20180430,2.01804E+18,AWQYFOACT7,TR,0,0,2,Turkey,20,6,0,332,2116,21,20180614,20180615
20180303,2.01803E+18,ZP6XK8JC3E,US,0,0,2,Venezuela,4,5,0,963,2100,4,20180309,20180311
20180422,2.01804E+18,JKR86NC0Z9,BR,0,0,2,Brazil,18,2,0,294,2100,0,20181227,20190102
20180313,2.01803E+18,L8AFHQZWSD,MX,0,0,2,Mexico,2,2,0,270,2100,16,20180318,20180320
20180421,2.01804E+18,D5O318Y13G,US,0,0,2,United States,20,0,0,69,2113,0,\N,\N
20180304,2.01803E+18,FBP1IGJU6P,SE,0,1,2,Sweden,20,0,0,391,2100,0,\N,\N
20180313,2.01803E+18,ZS3JP3K3T3,CA,0,0,2,Canada,16,10,0,1322,2321,0,20180621,20180702
20180307,2.01803E+18,CSJ9HII1A1,US,0,0,2,United States,16,0,0,3,2106,0,\N,\N
20180312,2.01803E+18,3N1IR5349O,AU,0,0,2,Australia,18,0,0,22,2100,0,\N,\N
20180325,2.01803E+18,LTAW2OUW17,IN,0,1,2,India,4,7,0,612,2100,19,20180516,20180519
20180413,2.01804E+18,IFZ493Q13B,NZ,0,1,2,New Zealand,18,2,0,112,2100,20,20180725,20180727
20180315,2.01803E+18,6A7DC2US13,IT,0,0,2,Italy,20,1,0,178,2100,0,20180326,20180327
20180425,2.01804E+18,E2LBLPDM03,DE,0,0,2,Germany,4,6,0,877,2100,0,20190125,20190130
20180331,2.01803E+18,Q1SC1H335V,GR,0,1,10,Greece,20,0,0,55,2116,38,\N,\N
20180309,2.01803E+18,UE02VSKM2U,UK,0,1,2,United Kingdom,18,1,0,19,2100,0,20180328,20180331
20180315,2.01803E+18,V7SO6ZH6FE,TR,0,0,2,Turkey,20,0,0,0,2143,2,\N,\N
20180315,2.01803E+18,TUDZPEDX0V,RU,0,1,2,Russian Federation,20,0,0,13,2113,0,\N,\N
20180412,2.01804E+18,G6QBJRBDCA,FR,0,0,2,France,20,5,0,1091,2100,8,20180414,20180415
20180308,2.01803E+18,65NEMN88P7,US,0,1,2,United States,18,1,0,276,2100,0,20180604,20180609
20180410,2.01804E+18,2TKH1F0LS0,US,0,0,2,United States,20,0,0,61,2460,0,\N,\N
20180307,2.01803E+18,KHR0LTQ78O,CH,0,1,2,Switzerland,20,3,0,1204,2111,13,20180331,20180402
20180420,2.01804E+18,0IOKPXRU50,BR,0,0,10,Brazil,20,1,0,48,2116,0,20180425,20180426
20180405,2.01804E+18,W30E3VZ4W3,DE,0,0,2,Germany,12,0,0,2120,2316,56,\N,\N
20180402,2.01804E+18,FFZBWM81IB,SE,0,0,2,Sweden,4,2,0,3918,2100,29,20181026,20181103
20180303,2.01803E+18,FPMPKVQEZU,AU,0,0,2,Australia,2,1,0,96,2100,0,20180311,20180312
20180403,2.01804E+18,IF7039Y8ET,UK,0,1,2,United Kingdom,20,0,0,6,2116,0,\N,\N
20180415,2.01804E+18,ZLD8GFB5QA,BR,0,1,2,Brazil,2,1,0,14,2100,0,20180415,20180416
20180404,2.01804E+18,OFJL2JWCKM,IN,0,1,2,Bangladesh,20,0,0,79,2113,3,\N,\N
20180306,2.01803E+18,CU1JCLA4FH,PL,0,0,2,Poland,4,4,0,987,2100,3,20180615,20180618
20180325,2.01803E+18,1VBMOW1MBZ,AU,0,1,2,Australia,26,1,0,214,2100,0,20180429,20180430
20180421,2.01804E+18,GWBRFD0EXL,UK,0,0,2,United Kingdom,18,1,0,177,2100,0,20180812,20180816
20180425,2.01804E+18,9STJ67HVQ7,ID,0,0,2,Qatar,2,3,0,2069,2100,198,20180620,20180621
20180419,2.01804E+18,OIFPJ6QSN5,BR,0,1,2,Brazil,2,0,0,100,2100,0,\N,\N
20180319,2.01803E+18,GV1500AOWJ,US,0,0,2,Guatemala,20,0,0,383,2111,3,\N,\N
20180405,2.01804E+18,JK8Y2QLUHZ,PL,0,0,2,Poland,2,0,0,12,2100,0,\N,\N
20180413,2.01804E+18,95UBHFT9AJ,FR,0,1,2,France,14,1,0,780,2113,2,20180413,20180414
20180307,2.01803E+18,9VMYICYDU0,PT,0,0,10,Portugal,20,0,0,85,2116,32,\N,\N
20180322,2.01803E+18,5MUS7CNYC8,AT,0,0,2,Austria,20,0,0,0,2100,0,\N,\N
20180420,2.01804E+18,3RY2PJ1ZVN,RU,0,0,2,Vietnam,2,0,0,3,2100,0,\N,\N
20180413,2.01804E+18,WEFOMV5T9B,CA,0,1,2,Canada,2,0,0,102,2100,0,\N,\N
20180428,2.01804E+18,8XUCKNGJZI,BE,0,0,2,Belgium,2,0,0,0,2106,0,\N,\N
20180404,2.01804E+18,7IRJLZ5FD1,JP,0,0,2,Japan,16,4,0,461,2100,4,20180531,20180601
20180417,2.01804E+18,V92FP8366K,CL,0,1,2,Chile,12,4,0,1541,2100,2,20180706,20180707
20180308,2.01803E+18,2BZRA2FN7Y,US,0,0,2,United States,2,1,0,577,2100,0,20180720,20180722
20180324,2.01803E+18,7IG343X41V,US,0,0,2,United States,18,0,0,22,2106,0,\N,\N
20180325,2.01803E+18,1DTM3F84P0,IT,0,0,2,Italy,18,5,0,1620,2106,45,20180615,20180617
20180315,2.01803E+18,VWRR32YC8D,MX,0,1,2,Mexico,20,0,0,33,2113,0,\N,\N
20180429,2.01804E+18,AD2250XNSV,AU,0,1,2,Australia,16,0,0,343,2100,0,\N,\N
20180303,2.01803E+18,HUEXSUY1X6,ZA,0,0,2,South Africa,2,2,0,1317,2113,0,20180327,20180328
20180314,2.01803E+18,IF03E8PMZ8,PH,0,0,2,Philippines,20,4,0,1384,2100,100,20180327,20180328
20180423,2.01804E+18,VB760BSNXB,DE,0,0,2,Germany,18,0,0,624,2100,16,\N,\N
20180321,2.01803E+18,PIBJPTPS5M,CO,0,1,2,Colombia,2,3,0,250,2100,0,20180326,20180327
20180430,2.01804E+18,11T0YQGDAZ,UK,0,1,2,United Kingdom,26,1,0,87,2100,0,20180507,20180511
20180314,2.01803E+18,1D9JPB07X4,US,0,0,2,United States,14,17,0,10707,2316,522,20180411,20180414
20180309,2.01803E+18,BK8DOK5JSE,HK,0,1,2,Macau,2,0,0,44,2100,0,\N,\N
20180418,2.01804E+18,QP404KRA6E,IT,0,1,2,Italy,20,35,0,3873,2100,0,20180716,20180723
20180302,2.01803E+18,39XR04O30K,BE,0,0,2,Belgium,2,2,1,206,2113,3,20180311,20180312
20180317,2.01803E+18,C8EYCJ41U0,HU,0,1,2,Hungary,20,0,0,280,2100,0,\N,\N
20180420,2.01804E+18,N6NT7C5QUI,DE,0,0,2,Germany,20,0,0,13,2100,0,\N,\N
20180319,2.01803E+18,793Q7B97H6,BR,0,0,2,Brazil,4,0,0,7,2100,0,\N,\N
20180305,2.01803E+18,5A6Y9YKGSL,DE,0,1,2,Germany,20,4,0,3069,2100,34,20180914,20180916
20180328,2.01803E+18,VAN1X4T77T,DE,0,1,2,Germany,18,1,0,460,2111,23,20180330,20180331
20180306,2.01803E+18,F4PEUB9S8L,BE,0,1,2,Belgium,18,1,0,107,2100,0,20180413,20180414
20180427,2.01804E+18,GGII5EJ1BC,IT,0,1,2,Italy,2,2,0,163,2100,34,20180428,20180429
20180327,2.01803E+18,N3HX9T7GD6,SG,0,0,2,Singapore,2,1,0,5626,2316,5,20180330,20180331
20180425,2.01804E+18,U37VJJ2Y2G,JP,0,0,2,Japan,2,6,1,5435,2100,4,20180511,20180513
20180325,2.01803E+18,5RY51UYNR9,IE,0,1,2,Ireland,18,0,0,255,2100,21,\N,\N
20180430,2.01804E+18,YY2RN10EEY,HK,0,0,2,Hong Kong,4,2,0,656,2100,2,20180512,20180517
20180305,2.01803E+18,E62DIQ3AYN,MX,0,0,2,United States,12,14,0,7411,2100,0,20180707,20180710
20180404,2.01804E+18,R885WV1VWY,JP,0,1,2,Japan,12,1,0,55,2100,0,20180405,20180408
20180429,2.01804E+18,H32CE1P67U,BR,0,0,2,Brazil,2,0,0,0,2106,0,\N,\N
20180311,2.01803E+18,FR95D2P7JI,GR,0,1,2,Greece,20,0,0,235,2106,0,\N,\N
20180422,2.01804E+18,QGD6I3D2M3,NL,0,0,2,Canada,4,0,0,85,2100,0,\N,\N
20180302,2.01803E+18,RM06RR9Q5D,DE,0,0,2,Germany,4,0,0,253,2316,0,\N,\N
20180418,2.01804E+18,IXT4WQJRYO,AU,0,0,2,Australia,18,0,0,45,2100,1,\N,\N
20180428,2.01804E+18,VI8VKRSQGT,US,0,0,2,United States,20,0,0,37,2460,0,\N,\N
20180319,2.01803E+18,D9A1V0RF3G,US,0,0,2,United States,2,4,0,1811,2100,7,20180324,20180325
20180302,2.01803E+18,YAJHW5CEJK,DE,0,1,2,Germany,4,0,0,200,2100,41,\N,\N
20180311,2.01803E+18,DCIR5IOBNC,SE,0,0,2,Sweden,18,0,0,85,2100,0,\N,\N
20180304,2.01803E+18,JLP1NBJI9R,TR,0,0,2,Turkey,20,3,0,4527,2100,119,20180324,20180325
20180415,2.01804E+18,XTUM7YFB58,NO,0,1,2,Spain,20,0,0,13,2113,0,\N,\N
20180406,2.01804E+18,1UU1GBTR8Y,RU,0,0,2,Russian Federation,28,2,0,1213,2226,6,20180429,20180502
20180411,2.01804E+18,23YG7H7GL3,IL,0,1,2,Israel,2,3,0,3630,2100,53,20180531,20180603
20180412,2.01804E+18,HPNF8VQUYK,CA,0,1,2,Canada,12,1,0,69,2100,0,20180518,20180521
20180403,2.01804E+18,9WKRVCCS63,BR,0,1,10,Brazil,2,5,0,527,2116,0,20181001,20181005
20180403,2.01804E+18,6T579Z6SIJ,UK,0,1,2,United Kingdom,18,1,0,24,2100,0,20180403,20180404
20180301,2.01803E+18,A8Q9EO0CWS,MY,0,0,2,Malaysia,20,0,0,0,2142,5,\N,\N
20180405,2.01804E+18,K4KG71RY50,BE,0,0,2,Belgium,2,2,0,359,2100,32,20180406,20180407
20180404,2.01804E+18,CJE449Y5B1,NZ,0,1,2,New Zealand,2,0,0,4180,2100,0,\N,\N
20180420,2.01804E+18,O0DICR1BYM,UK,0,1,2,United Kingdom,16,1,0,775,2100,5,20180510,20180511
20180318,2.01803E+18,JUCJA93DUW,HU,0,0,2,Hungary,2,0,0,112,2100,2,\N,\N
20180416,2.01804E+18,9AT5729PJE,IT,0,0,2,Italy,20,5,0,626,2100,14,20180424,20180426
20180307,2.01803E+18,8ZBY7PXT2M,MX,0,0,2,Mexico,2,4,0,3098,2100,6,20180404,20180406
20180417,2.01804E+18,5G93YPW1X7,AU,0,0,2,Australia,16,0,0,1606,2100,353,\N,\N
20180403,2.01804E+18,QF61284CI1,NO,0,0,2,Dominican Republic,2,0,0,143,2100,0,\N,\N
20180312,2.01803E+18,I036CJUNM3,RU,0,1,2,Russian Federation,26,0,0,94,2116,3,\N,\N
20180303,2.01803E+18,18B3CPRDCY,BR,0,0,10,Brazil,2,1,0,68,2113,3,20180707,20180708
20180411,2.01804E+18,P6799ALZXW,IE,0,1,2,Ireland,16,1,0,272,2100,38,20180915,20180925
20180305,2.01803E+18,Q3TE5K4RWT,NL,0,1,2,Netherlands,20,15,0,744,2100,1,20180515,20180519
20180405,2.01804E+18,N02ZWR8JEO,ES,0,1,2,Spain,2,8,2,4841,2100,121,20181110,20181112
20180328,2.01803E+18,S4DJZW07VQ,US,0,0,2,Dominican Republic,12,0,0,272,2471,0,\N,\N
20180302,2.01803E+18,242M26ESO4,US,0,0,2,United States,20,0,0,1030,2116,0,\N,\N
20180418,2.01804E+18,TW5N7KCXBF,US,0,0,2,United States,2,0,0,0,2106,0,\N,\N
20180409,2.01804E+18,HRWA1D1CNV,ES,0,0,2,Spain,20,7,0,308,2100,7,20180423,20180424
20180301,2.01803E+18,QMKLH2TBZ5,MY,0,0,2,Malaysia,18,3,0,951,2100,8,20180317,20180319
20180429,2.01804E+18,1QA0WG2UYS,US,0,1,2,United States,2,1,0,272,2113,0,20180515,20180516
20180423,2.01804E+18,V7J2O0S4CM,CO,0,1,2,Colombia,2,1,0,508,2100,20,20180519,20180602
20180317,2.01803E+18,DND1O3B04Q,AU,0,1,2,Australia,4,1,0,63,2100,0,20181219,20181226
20180402,2.01804E+18,T3I7CYLE60,ES,0,0,2,Spain,20,0,0,44,2100,0,\N,\N
20180420,2.01804E+18,2EWLRM5708,IN,0,0,2,India,20,0,0,28,2100,0,\N,\N
20180306,2.01803E+18,Z9WSPBSGD2,MX,0,0,2,Mexico,2,0,0,66,2100,0,\N,\N
20180416,2.01804E+18,GF7X2I5Q69,US,0,0,2,United States,2,0,0,80,2100,0,\N,\N
20180326,2.01803E+18,1K27B5BCCU,CA,0,0,2,Canada,2,1,0,1331,2100,86,20180720,20180723
20180316,2.01803E+18,27337DWDPX,US,0,1,2,United States,2,2,0,112,2100,0,20180615,20180617
20180414,2.01804E+18,93CBVGHNBJ,US,0,0,2,United States,20,0,0,33,2100,0,\N,\N
20180404,2.01804E+18,G0BFYEGQQC,US,0,0,2,Brazil,20,0,0,19,2100,0,\N,\N
20180407,2.01804E+18,S26U66JUHV,PT,0,1,10,Portugal,2,0,0,77,2116,6,\N,\N
20180306,2.01803E+18,2CKFGL6FZ4,HU,0,0,2,Europe,12,2,0,173,2100,0,20180625,20180630
20180312,2.01803E+18,4UTT11PRB1,US,0,0,2,Netherlands,16,4,0,6398,2455,101,20180616,20180618
20180324,2.01803E+18,R54NBYWOGS,PT,0,0,2,Portugal,28,2,0,531,2100,63,20180330,20180401
20180318,2.01803E+18,WX4VR6E8AA,CA,0,0,2,Canada,4,11,0,5392,2100,48,20180630,20180702
20180405,2.01804E+18,E2VHQ52FSK,CA,0,0,2,Canada,2,0,0,43,2100,0,\N,\N
20180412,2.01804E+18,2F408HS70D,BR,0,0,2,Brazil,2,1,0,781,2252,2,20180718,20180722
20180412,2.01804E+18,3M69HE2M5W,DE,0,0,2,Italy,4,0,0,222,2100,0,\N,\N
20180430,2.01804E+18,6YRIWA0J1W,AU,0,0,2,Australia,18,1,0,256,2100,0,20180525,20180526
20180328,2.01803E+18,EPNS3T7XDI,MX,0,1,2,Mexico,20,0,0,5,2113,0,\N,\N
20180304,2.01803E+18,FGXOXG5OCI,MX,0,0,2,Mexico,20,4,0,3395,2100,144,20180309,20180311
20180307,2.01803E+18,7DF2082A1K,AT,0,1,2,Austria,14,0,0,0,2100,0,\N,\N
20180415,2.01804E+18,55VMU144U1,DE,0,1,2,Germany,16,1,0,256,2100,0,20180812,20180826
20180325,2.01803E+18,LEQHYKEQVI,US,0,0,2,United States,18,2,0,552,2471,0,20180421,20180422
20180430,2.01804E+18,4K7VX8P3BM,US,0,0,2,United States,18,0,0,19,2100,0,\N,\N
20180325,2.01803E+18,NWZ657JZIS,AR,0,1,2,Argentina,20,3,0,7901,2100,0,20180330,20180402
20180321,2.01803E+18,C1YAY3G12P,RU,0,1,2,Russian Federation,18,1,0,479,2100,69,20180604,20180618
20180331,2.01803E+18,4LDM061E4F,PE,0,0,2,Peru,20,0,0,398,2100,0,\N,\N
20180326,2.01803E+18,22HO0YQ95A,UK,0,0,2,United Kingdom,2,2,0,2694,2100,0,20180820,20180824
20180310,2.01803E+18,O5705PAC98,BR,0,1,10,Brazil,2,1,0,39,2116,0,20180326,20180327
20180408,2.01804E+18,KAPS0CNWJW,IN,0,0,2,India,20,0,0,244,2100,0,\N,\N
20180429,2.01804E+18,E71UAVCIRU,ID,0,0,2,Indonesia,20,6,0,710,2100,0,20180527,20180528
20180317,2.01803E+18,R43P1290CH,BR,0,1,2,Brazil,16,0,0,304,2100,0,\N,\N
20180330,2.01803E+18,HLRCLGL644,BR,0,1,2,Brazil,2,4,0,589,2100,0,20180702,20180708
20180403,2.01804E+18,PS9860Y5J9,MX,0,0,2,Mexico,2,1,0,165,2100,0,20180408,20180409
20180424,2.01804E+18,3Q1H1H6C63,US,0,0,2,United States,14,1,1,219,2227,1,20180430,20180502
20180314,2.01803E+18,4QRUD7X7RI,JP,0,0,2,Japan,20,0,0,11,2460,0,\N,\N
20180430,2.01804E+18,072NVVS360,US,0,1,2,United States,20,1,0,68,2100,0,20180518,20180520
20180424,2.01804E+18,UKMLS51Q97,UK,0,0,2,United Kingdom,18,0,0,0,2145,1,\N,\N
20180309,2.01803E+18,IFEXAJYNM7,FR,0,1,2,France,2,2,0,353,2100,2,20180312,20180315
20180320,2.01803E+18,AAU35L2Q1E,PL,0,0,2,Poland,2,0,0,0,2100,0,\N,\N
20180415,2.01804E+18,VFEUYCE00C,IT,0,0,2,Italy,4,3,0,534,2100,0,20180425,20180429
20180415,2.01804E+18,HR1ZASMJGI,TR,0,0,2,Turkey,18,3,0,276,2111,0,20181001,20181012
20180418,2.01804E+18,V9B3PG6TW0,US,0,0,2,Hong Kong,2,0,0,65,2365,0,\N,\N
20180427,2.01804E+18,IAB4IOGXCC,IN,0,0,2,India,4,2,0,833,2100,4,20180516,20180521
20180427,2.01804E+18,6739GCNJ1M,UK,0,0,2,Hong Kong,2,0,0,63,2100,0,\N,\N
20180419,2.01804E+18,EPSO63WWVF,JP,0,0,2,Japan,18,0,0,97,2113,0,\N,\N
20180327,2.01803E+18,CDYG710ER6,US,0,1,2,United States,20,2,0,1035,2100,0,20181104,20181111
20180318,2.01803E+18,6Y45GN2DAO,IE,0,1,10,Ireland,2,2,0,119,2116,0,20180509,20180511
20180408,2.01804E+18,K0P7Y7S55N,MX,0,0,2,Mexico,2,1,0,137,2100,0,20180601,20180604
20180403,2.01804E+18,CME3N7CHYY,US,0,0,2,Vietnam,4,0,0,1,2471,0,\N,\N
20180330,2.01803E+18,C6FLGSF38I,DE,0,1,2,United States,26,0,0,0,2113,0,\N,\N
20180401,2.01804E+18,8TMH2W0354,US,0,0,2,United States,18,0,0,11,2100,0,\N,\N
20180307,2.01803E+18,5KTO3OIKL2,HK,0,1,2,Hong Kong,12,0,0,44,2100,0,\N,\N
20180326,2.01803E+18,R02K9W349N,AU,0,1,2,Australia,18,3,0,424,2100,5,20180402,20180403
20180320,2.01803E+18,OPR78L9HVA,CO,0,1,2,Colombia,20,0,0,172,2100,0,\N,\N
20180423,2.01804E+18,3JH26V52EN,CA,0,0,2,Canada,12,0,0,210,2100,0,\N,\N
20180316,2.01803E+18,VWW04GZ19H,SE,0,1,2,Sweden,18,1,0,85,2100,2,20180504,20180507
20180428,2.01804E+18,UX34F90G29,RU,0,0,2,Russian Federation,2,0,0,65,2100,0,\N,\N
20180401,2.01804E+18,J4PCTN1H4A,RU,0,0,2,Russian Federation,2,0,0,50,2100,0,\N,\N
20180422,2.01804E+18,W858MMCZGY,DE,0,0,2,Germany,26,4,0,2126,2100,17,20180818,20180901
20180426,2.01804E+18,5L0GO904G4,IN,0,0,2,India,20,3,0,203,2100,0,20180506,20180507
20180406,2.01804E+18,E6HJI9RY5X,AT,0,0,2,Austria,18,0,0,135,2100,0,\N,\N
20180402,2.01804E+18,DGDRRKBL8A,NO,0,1,2,Norway,2,0,0,12,2100,0,\N,\N
